대표도면,출원번호,발명의명칭,발명의명칭(영문),상태,IPC분류,출원인,대리인,발명자,출원일자,등록번호,등록일자,공개번호,공개일자
,1020137013699,아폽토시스―유도제를 포함하는 고체 분산체(SOLID DISPERSIONS CONTAINING AN APOPTOSIS-INDUCING AGENT),SOLID DISPERSIONS CONTAINING AN APOPTOSIS-INDUCING AGENT,등록,A61K 9/14|A61K 47/38|A61K 31/437|A61K 47/22|A61K 47/26|A61P 35/00,애브비 인코포레이티드,장훈,카트론 나다니엘 디.|린들리 데이비드 제이.|밀러 조나단|슈미트 에릭 에이.|퉁 핑,2011.10.27,1020956980000.0,2020.03.26,1020140056137.0,2014.05.09
,1020190053196,구조적 효율성이 향상된 벙커 침대(BUNKER BED),BUNKER BED,등록,A47C 19/20|A47C 17/86|A47C 21/08,박기순,김민규,박기순,2019.05.07,1020563050000.0,2019.12.10,,
,1020187035576,γδ T-세포 집단의 선택적 확장을 위한 방법 및 그의 조성물(METHODS FOR SELECTIVE EXPANSION OF γδ T-CELL POPULATIONS AND COMPOSITIONS THEREOF),METHODS FOR SELECTIVE EXPANSION OF γδ T-CELL POPULATIONS AND COMPOSITIONS THEREOF,공개,C12N 5/0783|C07K 16/28|A61K 35/17|A61P 35/00,"아디셋 바이오, 인크.",양영준|이상남,"자코보비츠, 아야|푸어드, 오릿|린, 앤디 안-데|산타귀다, 마리안느 테레사|데사이, 라디카 체탄|징, 이펑 프랭크|삿파예브, 다울렛 카딜|리, 얀",2017.05.12,,,1020190016960.0,2019.02.19
,1020217024452,경피 진동을 위한 파 생성 시스템들 및 방법들(SYSTEMS AND METHODS OF WAVE GENERATION FOR TRANSCUTANEOUS VIBRATION),SYSTEMS AND METHODS OF WAVE GENERATION FOR TRANSCUTANEOUS VIBRATION,공개,A61M 21/02|A61H 23/02|A61B 5/00|A61B 5/16|A61M 21/00,아폴로 뉴로사이언스 인코포레이티드,특허법인 남앤남,"라빈, 데이비드, 메이어, 로웰|판타우치, 캐서린|펠리티에, 레이몬드, 쥐.",2019.12.20,,,1020210113266.0,2021.09.15
,1020220070005,베타-상 결정도가 향상된 산화그래핀-도핑된 폴리비닐리덴 플루오라이드 입자(GRAPHENE OXIDE-DOPED POLYVINYLIDENE FLUORIDE PARTICLES WITH ENHANCED BETA-PHASE CRYSTALLINITY),GRAPHENE OXIDE-DOPED POLYVINYLIDENE FLUORIDE PARTICLES WITH ENHANCED BETA-PHASE CRYSTALLINITY,공개,C08J 3/21|C08K 3/04|C08L 27/18,제록스 코포레이션,특허법인태평양,발레리에 엠 파루지아|로버트 클라릿지|호자트 세예드 자말리,2022.06.09,,,1020220167769.0,2022.12.21
,1020207012642,암의 개인 맞춤형 치료에 관한 물품 및 방법(ARTICLES AND METHODS DIRECTED TO PERSONALIZED THERAPY OF CANCER),ARTICLES AND METHODS DIRECTED TO PERSONALIZED THERAPY OF CANCER,공개,G01N 33/574|C12Q 1/6886|A61K 39/00|A61K 35/17|A61K 47/64|A61P 35/00|C07K 14/725|C07K 16/28|C12N 5/0783,"옵코 파마슈티칼스, 엘엘씨|셈야킨-오브친니코프 인스티튜트 오브 바이오오가닉 케미스트리, 러시안 아카데미 오브 사이언시스|피제이에스씨 팜신세즈|더 스크립스 리서치 인스티튜트|스테파노브, 알렉세이 비야체슬라보비치|겐킨, 드미트리 드미트리에비치|가비보브, 알렉산더 가비보비치",최덕규,"스테파노브,알렉세이비야체슬라보비치|겐킨,드미트리드미트리에비치|가비보브,알렉산더가비보비치|러너, 리차드 에이.|벨로구로브, 알렉세이 아나토라이비치|시에, 지아",2018.10.04,,,1020210027230.0,2021.03.10
,1020150130613,"유기 발광 표시 장치, 이의 제어 방법 및 컴퓨터 프로그램(Organic emitting display apparatus, method of controlling the apparatus, and computer program for executing the method)","Organic emitting display apparatus, method of controlling the apparatus, and computer program for executing the method",공개,H01L 27/32|G09G 3/3208,삼성디스플레이 주식회사,리앤목특허법인,목랑균|안이준|추혜용,2015.09.15,,,1020170032959.0,2017.03.24
,1020190072609,"추모를 위한 형상 제조용 골분이 함유된 3D 프린터용 필라멘트 조성물, 이를 이용한 3D 프린터용 필라멘트의 제조방법 및 이로부터 제조되는 3D 프린터용 필라멘트(Filament composition for 3D printer containing bone powder for manufacturing shape for memorial, method of manufacturing filament for 3D printer using the same, and filament for 3D printer manufactured from this)","Filament composition for 3D printer containing bone powder for manufacturing shape for memorial, method of manufacturing filament for 3D printer using the same, and filament for 3D printer manufactured from this",등록,C08K 11/00|C08K 3/04|C08L 101/00|C08L 75/04|C08L 79/02|C08L 1/28|B29C 48/00|B29C 48/05|B33Y 10/00|D01D 5/08,박종철,특허법인부경,박종철,2019.06.19,1022160350000.0,2021.02.08,1020200144662.0,2020.12.30
,1020137013700,아폽토시스―유도제를 포함하는 용융―압출된 고체 분산체(MELT-EXTRUDED SOLID DISPERSIONS CONTAINING AN APOPTOSIS-INDUCING AGENT),MELT-EXTRUDED SOLID DISPERSIONS CONTAINING AN APOPTOSIS-INDUCING AGENT,등록,A61K 9/14|A61K 9/20|A61K 31/437|A61K 47/02|A61K 47/22|A61K 47/26|A61K 47/32,애브비 아일랜드 언리미티드 컴퍼니,장훈,뢰슈 에스터|회리히 페터|린들리 데이비드 제이.|산츠기리 예쉬완트 디.|퉁 핑,2011.10.05,1018368200000.0,2018.03.05,1020140052921.0,2014.05.07
,1020170156339,차량 내 객체 검출 장치 및 방법(APPARATUS AND METHOD FOR DETECTING OBJECT IN VEHICLE),APPARATUS AND METHOD FOR DETECTING OBJECT IN VEHICLE,공개,B60R 25/10|B60R 21/015|B60R 16/03|B60N 2/06|B60N 2/22,현대자동차주식회사|기아 주식회사,특허법인태평양,김응환|허남웅|김균하|지상우|전슬기,2017.11.22,,,1020190058917.0,2019.05.30
,1020187005383,아폽토시스―유도제를 포함하는 용융―압출된 고체 분산체(MELT-EXTRUDED SOLID DISPERSIONS CONTAINING AN APOPTOSIS-INDUCING AGENT),MELT-EXTRUDED SOLID DISPERSIONS CONTAINING AN APOPTOSIS-INDUCING AGENT,등록,A61K 9/14|A61K 9/16|A61K 9/00|A61K 31/496|A61K 31/437|A61P 35/00,애브비 아일랜드 언리미티드 컴퍼니,장훈,뢰슈 에스터|회리히 페터|린들리 데이비드 제이.|산츠기리 예쉬완트 디.|퉁 핑,2011.10.05,1019571370000.0,2019.03.06,1020180024025.0,2018.03.07
,1020200162148,갈색거저리 애벌레를 포함한 사료 및 이의 제조방법(Feed including mealworm and its manufacturing method),Feed including mealworm and its manufacturing method,공개,A23K 10/20|A23K 50/40|A23K 10/30|A23K 20/20|A23K 40/10|A23K 40/20|A23K 30/20|A23K 40/25,김대남,노경규,김대남,2020.11.27,,,1020220074070.0,2022.06.03
,1020207028661,사용자 감지 기능을 갖는 세탁 기기(LAUNDRY APPLIANCE WITH USER SENSING FUNCTIONALITY),LAUNDRY APPLIANCE WITH USER SENSING FUNCTIONALITY,공개,D06F 58/38|D06F 34/26|D06F 34/34|D06F 33/52,일렉트로룩스 어플라이언스 아크티에볼레그,김태홍|김진회,팟타렐로 조르지오|델 마스치오 페데리코,2018.03.07,,,1020200142506.0,2020.12.22
,1020180047602,보행자 감지와 위험도 추정 장치 및 방법(PEDESTRIAN DETECTION AND RISK ESTIMATION APPARATUS AND METHOD THEREOF),PEDESTRIAN DETECTION AND RISK ESTIMATION APPARATUS AND METHOD THEREOF,공개,B60W 30/08|B60W 40/02|B60W 40/10|B60W 50/14|B60R 21/34|G08G 1/16|B60R 21/00,현대모비스 주식회사,특허법인 신세기,이정규|김두형|조윤정|김재윤,2018.04.24,,,1020190123640.0,2019.11.01
,1020210063558,아토피 관리시스템(Atopic care system),Atopic care system,공개,G16H 50/30|G16H 10/60|G16H 50/20|G16H 10/20|G16H 70/00|G06Q 30/06|G06Q 50/22|G06Q 50/10,주식회사 아토맘코리아,유장현,권태완,2021.05.17,,,1020220155820.0,2022.11.24
,1020227040222,개 아토피성 피부염의 치료(TREATMENT OF CANINE ATOPIC DERMATITIS),TREATMENT OF CANINE ATOPIC DERMATITIS,공개,A61K 39/00|A61K 39/35|A61P 17/00|A61P 37/00|C07K 14/005|C07K 16/24,벤치마크 애니멀 헬스 엘티디.,양영준|이윤기,"타르스, 카스팔스",2017.04.26,,,1020220162800.0,2022.12.08
,1020200149805,휴대용 자외선 LED 피부 치료기(Potable Skin Treatment Device using Ultaviolet LED),Potable Skin Treatment Device using Ultaviolet LED,공개,A61N 5/06|H02J 7/00,황광동,주대원,황광동,2020.11.11,,,1020220063891.0,2022.05.18
,1020157030851,글루코실세라마이드 신타아제의 억제제로서 GENZ 112638 헤미타르타르산염의 무정형 및 결정질 형태(AN AMORPHOUS AND A CRYSTALLINE FORM OF GENZ 112638 HEMITARTRATE AS INHIBITOR OF GLUCOSYLCERAMIDE SYNTHASE),AN AMORPHOUS AND A CRYSTALLINE FORM OF GENZ 112638 HEMITARTRATE AS INHIBITOR OF GLUCOSYLCERAMIDE SYNTHASE,등록,A61K 31/4025|A61P 3/00,젠자임 코포레이션,양영준|김영,"리우, 한란|윌리스, 크리스|바르드와지, 리누|코플랜드, 다이앤, 피.|하리아나와라, 아비저|스켈, 제프리|마셜, 존|코취링, 지안메이|팰리스, 제라드|피터슈미트, 유디트|시겔, 크레이|청, 성",2010.11.24,1020732070000.0,2020.01.29,1020150125734.0,2015.11.09
,1020227034683,헥소스형 모노사카라이드 및 이의 유사체를 이용한 바이러스성 감염 치료의 방법(METHOD OF TREATING VIRAL INFECTIONS WITH HEXOSE TYPE MONOSACCHARIDES AND ANALOGS THEREOF),METHOD OF TREATING VIRAL INFECTIONS WITH HEXOSE TYPE MONOSACCHARIDES AND ANALOGS THEREOF,공개,A61K 31/70|A61K 31/7004|A61K 31/7024|A61P 31/12,더 보드 오브 리젠츠 오브 더 유니버시티 오브 텍사스 시스템|몰컬린 바이오테크 인코포레이티드,특허법인한얼,프리베 왈데마르|포크트 이자벨라|지엘린스키 라팔|스코라 스타니슬로|피커 도날드|클렘프 월터,2021.03.16,,,1020220166800.0,2022.12.19
,1020177002319,안정한 설폭시민-살충제 조성물(Stable sulfoximine-insecticide compositions),Stable sulfoximine-insecticide compositions,등록,A01N 25/22|A01N 47/40|C07D 213/26|C07D 213/34|C07D 213/61|C07D 409/04,코르테바 애그리사이언스 엘엘씨,장훈,친 쿠이더|바우처 레이몬드 이.,2009.12.22,1018165070000.0,2018.01.03,1020170013413.0,2017.02.06
,1020200070906,사물인터넷기기를 활용한 스트리밍 방송 후원 시스템(STREAMING BROADCAST SPONSORSHIP SYSTEM USING INTERNET OF THINGS DEVICES),STREAMING BROADCAST SPONSORSHIP SYSTEM USING INTERNET OF THINGS DEVICES,등록,H04N 21/4784|G06Q 30/02|H04L 65/40,박정훈,박길환|임종승|김갑수,박정훈,2020.06.11,1022207620000.0,2021.02.22,,
,1020117017443,안정한 설폭시민-살충제 조성물(Stable sulfoximine-insecticide compositions),Stable sulfoximine-insecticide compositions,등록,A01N 25/22|A01N 47/40|C07D 213/26|C07D 213/34|C07D 213/61|C07D 409/04,코르테바 애그리사이언스 엘엘씨,장훈,친 쿠이더|바우처 레이몬드 이.,2009.12.22,1017023370000.0,2017.01.26,1020110106417.0,2011.09.28
,1020207034430,PTPN11의 치환된 헤테로사이클릭 억제제(SUBSTITUTED HETEROCYCLIC INHIBITORS OF PTPN11),SUBSTITUTED HETEROCYCLIC INHIBITORS OF PTPN11,공개,C07D 487/04|A61K 31/4985|A61K 45/06|A61P 35/00|C07D 491/107,"나비레 파르마, 인코퍼레이티드",특허법인 무한,"존, 필립|크로스, 제이슨|버크, 제이슨|매카푸스, 티모시|강, 지준",2019.05.01,,,1020210003901.0,2021.01.12
,1020220052000,저분자 콜라겐을 유효성분으로 포함하는 근감소증의 예방 또는 개선용 식품 조성물 및 약학적 조성물(Food Composition and Pharmaceutical Composition for preventing or improving sarcopenia comprising low-molecular collagen as an active ingredient),Food Composition and Pharmaceutical Composition for preventing or improving sarcopenia comprising low-molecular collagen as an active ingredient,공개,A61K 38/39|A61K 38/06|A61P 21/00|A23L 33/17|A23K 20/147,경북대학교 산학협력단,이명진,권은영|한영지|김지은,2022.04.27,,,1020220147536.0,2022.11.03
,1020200102570,인공지능 디지털 사이니지 시스템 및 이의 운용방법(SYSTEM FOR ARTIFICIAL INTELLIGENCE DIGITAL SIGNAGE AND OPERATING METHOD THEREOF),SYSTEM FOR ARTIFICIAL INTELLIGENCE DIGITAL SIGNAGE AND OPERATING METHOD THEREOF,등록,G06Q 30/02|G06K 9/00|G06N 3/08,(주) 씨이랩,김진환|박지하|김민철,이우영|박진희|김용현,2020.08.14,1024781490000.0,2022.12.12,1020220021689.0,2022.02.22
,1020217003134,"암 치료를 위한 PTPN11 (SHP2) 저해제로서 6-(4-아미노-3-메틸-2-옥사-8-아자스피로[4.5]데칸-8-일)-3-(2,3-디클로로페닐)-2-메틸피리미딘-4(3H)-온 유도체 및 관련 화합물(6-(4-AMINO-3-METHYL-2-OXA-8-AZASPIRO[4.5]DECAN-8-YL)-3-(2,3-DICHLOROPHENYL)-2-METHYLPYRIMIDIN-4(3H)-ONE DERIVATIVES AND RELATED COMPOUNDS AS PTPN11 (SHP2) INHIBITORS FOR TREATING CANCER)","6-(4-AMINO-3-METHYL-2-OXA-8-AZASPIRO[4.5]DECAN-8-YL)-3-(2,3-DICHLOROPHENYL)-2-METHYLPYRIMIDIN-4(3H)-ONE DERIVATIVES AND RELATED COMPOUNDS AS PTPN11 (SHP2) INHIBITORS FOR TREATING CANCER",공개,C07D 401/04|A61K 31/506|A61P 35/00|C07D 491/107,"나비레 파르마, 인코퍼레이티드",특허법인 무한,"존, 필립|자코, 바바라|캐롤, 크리스토퍼 엘.|만달, 피저스|크로스, 제이슨",2019.08.09,,,1020210043569.0,2021.04.21
,1020200004985,풋클리너(FOOT CLEANER),FOOT CLEANER,공개,A01K 13/00|A61N 5/06|A61L 2/00,엘지전자 주식회사,박병창,박현수|손영지|유현선,2020.01.14,,,1020210091601.0,2021.07.22
,1020190022781,소취 기능을 갖는 음료 및 그 제조방법(BEVERAGE HAVING DEODORIZING FUNCTION AND MANUFACTURING METHOD THEREOF),BEVERAGE HAVING DEODORIZING FUNCTION AND MANUFACTURING METHOD THEREOF,등록,A23L 2/38|A23L 2/52|A23L 29/256|A23L 2/46,임경윤,정상일,임경윤,2019.02.26,1023114170000.0,2021.10.05,1020200104169.0,2020.09.03
,1020200114069,슈도모나스 에루기노사 VSG2 사균체를 포함하는 조성물(Composition comprising heat-killed Pseudomonas aeruginosa strain VSG2),Composition comprising heat-killed Pseudomonas aeruginosa strain VSG2,거절,A23K 10/16|A23K 50/80,서울대학교산학협력단,정은열|김태훈,박세창|십 산카 기리,2020.09.07,,,1020220033571.0,2022.03.17
,1020217020436,감마 델타 T-세포 집단의 선택적 생체내 확장을 위한 방법 및 이의 조성물(METHODS FOR SELECTIVE IN VIVO EXPANSION OF GAMMA DELTA T-CELL POPULATIONS AND COMPOSITIONS THEREOF),METHODS FOR SELECTIVE IN VIVO EXPANSION OF GAMMA DELTA T-CELL POPULATIONS AND COMPOSITIONS THEREOF,공개,C07K 16/28|A61K 31/675|A61K 31/663|A61K 38/20|A61P 35/00|A61K 31/00|A61P 29/00|A61K 39/00|C12N 5/0783,"아디셋 바이오, 인크.",양영준|이상남,"자코보비츠, 아야|사트파예브, 다울렛|포드, 오릿|징, 이펭, 프랭크|샤오, 후이",2019.12.03,,,1020210099615.0,2021.08.12
,1020210022246,고양이를 위한 정원(GARDEN FOR A CAT),GARDEN FOR A CAT,공개,A01K 15/00|A01K 15/02|A01G 9/04,김호영,김인기,김호영,2021.02.19,,,1020220118620.0,2022.08.26
,1020207007031,공기 필터 상태 감지(AIR FILTER CONDITION SENSING),AIR FILTER CONDITION SENSING,공개,F24F 11/39|F24F 11/89|F24F 11/52|F24F 8/10|B01D 46/00|B01D 46/42|B01D 46/44|B01D 46/46|G06F 3/0485|G06F 3/041,쓰리엠 이노베이티브 프로퍼티즈 컴파니,유미특허법인,메이스 마이클 알란|에쉐베리 니콜라스 안토니오|하이너 패트릭 스티븐,2018.08.29,,,1020200044018.0,2020.04.28
,1020217025000,"로도코커스 루버로부터 유래하는 생성물 및 이의 약학 용도(PRODUCT DERIVED FROM RHODOCOCCUS RUBER, AND PHARMACEUTICAL USE THEREOF)","PRODUCT DERIVED FROM RHODOCOCCUS RUBER, AND PHARMACEUTICAL USE THEREOF",공개,C12N 1/20|A61K 35/74|A61P 17/00|C12R 1/01,랴오닝 그레이티스트 바이오-파마슈티컬 컴퍼니 리미티드,제일특허법인(유),가이 보|도우 춘옌|장 이|장 구오잉,2019.12.13,,,1020210114436.0,2021.09.23
,1020227038242,필름 또는 블렌드에서 사용하기 위한 향상된 용융 강도 저밀도 폴리에틸렌(ENHANCED MELT STRENGTH LOW-DENSITY POLYETHYLENE FOR USE IN FILMS OR BLENDS),ENHANCED MELT STRENGTH LOW-DENSITY POLYETHYLENE FOR USE IN FILMS OR BLENDS,공개,C08F 10/02|C08J 5/18|C08L 23/06,다우 글로벌 테크놀로지스 엘엘씨,양영준|조윤성|김영,"카잘라, 테레사 피.|나우모비츠, 존 에이.|정, 용차우|아스카르, 셰이드|인게홀름, 조슈아 알.|멘덴홀, 조나단 디.|오르테가, 호세|오'브리언, 존 피.",2021.03.29,,,1020220164756.0,2022.12.13
,1020210073387,웨어러블 센싱 장치 및 이를 이용한 생체 진단 시스템(WEARABLE SENSING DEVICE AND HEALTH DIAGNOSIS SYSTEM USING SAME),WEARABLE SENSING DEVICE AND HEALTH DIAGNOSIS SYSTEM USING SAME,공개,A61B 7/04|A61B 7/00|A61B 5/00|A61B 5/113|G16H 50/20,젠트리 주식회사,특허법인연우,장현호|김민정|송영민|신상도,2021.06.07,,,1020220164987.0,2022.12.14
,1020180012696,모듈형 귀 드라이기(MODULE TYPE EAR-DRYER),MODULE TYPE EAR-DRYER,등록,A47K 10/28|F26B 21/00|A61F 7/12|A61N 5/06,아라빛 주식회사,최한성,김치하,2018.02.01,1018972560000.0,2018.09.04,,
,1020177012990,물리적 작용 방식을 갖는 살충성 제형(PESTICIDE FORMULATIONS HAVING PHYSICAL MODE OF ACTION),PESTICIDE FORMULATIONS HAVING PHYSICAL MODE OF ACTION,공개,A01N 25/30|A01N 25/28|A01N 43/30,"아이씨비 파아마 스폴카 자우나 토마츠 스위에토슬라우스키, 파웰 스위에토슬라우스키",황의만|황성필,"스위토슬라우스키, 야누스|비츠오렉, 보이첵|리츠카, 다위드",2015.10.14,,,1020170089843.0,2017.08.04
,1020137000003,스테비올 글리코시드의 재조합 생산(Recombinant Production of Steviol Glycosides),Recombinant Production of Steviol Glycosides,등록,C12N 15/81|C12N 15/82|C12N 15/52|C07H 21/04|C07H 15/256|A23L 2/60|A23L 27/30|C12P 19/56|C12P 7/42|C12P 7/58|C12N 9/04|C12N 9/02|C12N 9/10|C12Q 1/6895|C12Q 1/6827,"에볼바, 인크.",강명구|이경민,"키쇼어, 가네쉬 엠.|모션, 마이클|힉스, 폴라 엠.|한센, 요르겐|호튼-라르센,옌스|한센, 에스벤 홀크자에르|미켈슨, 마이클 달가드|타바레스, 사비나|블룸, 샤롯데",2011.06.02,1018025470000.0,2017.11.22,1020130122603.0,2013.11.07
,1020220054071,리모실락토바실러스 루테리 VA102 및 이를 함유하는 항암용 조성물(Limosillactobacillus reuteri VA102 and Anti-tumor composition using the same),Limosillactobacillus reuteri VA102 and Anti-tumor composition using the same,공개,C12N 1/20|A61K 35/747|A61K 45/06|A61P 35/00|A23L 33/135|A23K 10/16|C12R 1/01,주식회사 브이원바이오,특허법인 아이피에스,김일환|임종환|김동욱|임명현|정연재,2022.05.02,,,1020220152148.0,2022.11.15
